#	Task	Context	TaskSentence	Summary	Labeler	NoRequestInContext	Urgent	NotRequest	Unsure/Discuss
340	Please send questions to abuse@zoomerang.com.	The sender of a survey is solely responsible for the subject matter and contents of the survey invitation and survey in which you participate, and you are solely responsible for the contents of your response.. According to Zoomerang's Terms of Agreement, http://www.zoomerang.com/join/terms-of-agreement.html survey senders promise that they have an ongoing business or personal relationship or they've obtained consent to send emails to survey recipients.	Please send questions to abuse@zoomerang.com.	Send questions to abuse@zoomerang.com.	Rowan	1	0		
341	Fran, could you work with Emily and find a time?	I had a prior obligation at lunch on Mon.. We need to reschedule the Leadership Dev.. mtg.	Fran, could you work with Emily and find a time?	Coordinate with Emily	Rowan	1	0		
342	At Alan's request, please provide to me by e-mail with a cc: to Alan by		At Alan's request, please provide to me by e-mail with a cc: to Alan by Thursday of this week your suggested changes to the March 2001 Monthly Report, so that we can issue the April 2001 Monthly Report by the end of this week.	Provide suggested changes to SENDER	Rowan	1	0		1
343	But, I'm still here; give me a call when you get a	Thanks for the note and congratulations.. Sorry we didn't get a chance to talk before you left.	But, I'm still here; give me a call when you get a chance - 1586.	Call SENDER	Rowan	1	0		
344	Please make comments and send back.	Randy: Here is the latest version of the work-in-progress pitch book.. 	Please make comments and send back.	Send comments on pitch book to SENDER	Rowan	1	0		
345	Give me a call.		Give me a call.	Call SENDER	Rowan		0		
346	I am flying back to Portland tomorrow morning at about 9:30 arriving at 12:00 Please call me at 503-8078-959 or e-mail me w/ and update on you talks w/ CSC.	Diann,	I am flying back to Portland tomorrow morning at about 9:30 arriving at 12:00 Please call me at 503-8078-959 or e-mail me w/ and update on you talks w/ CSC.	Call SENDER at 503-8078-959	Rowan	1	0		
347	Tim, it is all yours please communicate ASAP to Jana Jovanni in the A&A		Tim, it is all yours please communicate ASAP to Jana Jovanni in the A&A program.	Communicate with Jana Jovanni	Rowan		1		
348	Could you please answer Mark's question?		Mark: Could you please answer Mark's question?	Answer Mark's question	Rowan		0		
349	can you check with bob again, because i got confirms on the deals.		can you check with bob again, because i got confirms on the deals.	Check with bob	Rowan		0		
350	Gerald, could you please verify the entities & other missing information	Gentlemen,. Pursuant to my phone messages, I have attached for your review the draft cavern monitoring services agreement.. David, please advise as to our exposure and any suggestions/additions you might have that would be helpful to our position if Texaco damages our storage cavern in the performance of the services.	Gerald, could you please verify the entities & other missing information highlighted in the document.	Verify entities in document	Rowan		0		
351	If at all possible will you please have the first draft of this document	We would like the list to include: The Error amount Type/nature of the error Individual Accountable The Proposed Remedy. As Stan explained, this exercise is not to play the blame game , but to ensure that we learn from our mistakes and do not repeat them.	If at all possible will you please have the first draft of this document completed this Friday, May 19th.	Complete first draft by Friday, May 19th	Rowan	1	0		
352	Call me a NX1 68 offer for the term and volumes listed.	Tom -	Call me a NX1 68 offer for the term and volumes listed.	Cal SENDER	Rowan		0		
353	Please remove any items you have in the refrigerator immediately.		Please remove any items you have in the refrigerator immediately.	Remove items from refrigerator	Rowan		1		
354	Could you do this again for me please.	Francis,	Could you do this again for me please.	Do this again	Rowan		0		
355	Mike: Please call me ASAP on this issue on my cell phone 415-5056-633 .		Mike: Please call me ASAP on this issue on my cell phone 415-5056-633 .	Call SENDER at 415-5056-633	Rowan		1		
356	Please follow up with this.		Please follow up with this.	Follow up with this	Rowan		0		
357	Please destroy your current card and replace it with the new wallet	You will receive a new wallet card through company mail within the next few days.	Please destroy your current card and replace it with the new wallet card upon receipt.	Destroy current card and replace	Rowan	1	0		
358	Louise, will you please review at least your portion?	I'm remotely accessing this while travelling and have been unable to open the videos.. This is likely a function of the remote connection.. Ken and Jeff, I'll review each of yours when I'm better able to access.. I'll then provide you my comments if any , as you will need to sign off on the release and use of these by Harvard.	Louise, will you please review at least your portion?	Review your portion	Rowan	1	0		
359	Please review and act upon this request.		Please review and act upon this request.	Respond to this request	Rowan		0		
360	months of graduating and haven't already sent me an email, please reply	This seminar will be on a Saturday in June, tentatively either 6/9 or 6/16 from 10 to 3.?. If you are interested in attending please send me an email, letting me know your preference as far as a date.?. We will hold the seminar on the date with that has greatest preference.. On-Campus-Recruiting Boot Camp final date 7/28 :?	If you are within 12 months of graduating and haven't already sent me an email, please reply letting me know you are eligible and interested in participating in registering for the fall 01 - spring 02 OCR program.?	Reply to SENDER about OCR program	Rowan	1	0	1	
361	Please direct all comments to the CMR Recommendation to the Board to Byron	Market Participants:	Please direct all comments to the CMR Recommendation to the Board to Byron Woertz at bwoertz@caiso.com	Send comments to CMR	Rowan		0		
362	Once Susan signs-off from the tax perspective, please inform me as to what	Please inform me, with regard to paragraph 6 a ix 1 , as to what, if anything, should be inserted for the event of default threshold amount.. I have also copied Susan Musch on this e-mail, so that she can determine if all is well from the tax perspective.	Once Susan signs-off from the tax perspective, please inform me as to what needs to be done to load the GTCs, noting that the existing EOL GTCs for Japanese weather, are utilizing Enron Australia Finance Pty.	Inform SENDER of needs to load the GTCs	Rowan		0		
363	The funds will be donated to the following organizations, please pay by cash or check payable to an organization listed below or a relief organization of your choice.	All donations will be double matched by Enron.. If we all donated what we have would spent on the complimentary lunch today or what we would spend on coffee tomorrow, matched double by Enron, it would really add up.. The money will be sent on Monday, September 24.	The funds will be donated to the following organizations, please pay by cash or check payable to an organization listed below or a relief organization of your choice.	Pay by cash or check	Rowan	1	0		
364	Take a look at the e-mail below	Jim. FYI.. Any thoughts Joe & Co.?. Is release from contracts an increase supply option?. My fear is that QFs get released and then California's police state mentality kicks in, enacting Exec Orders, legislation, etc.. to ensure that the power from the QF facilities stays in California.. Best, Jeff. We are trying to set up energy purchasing arrangements with QFs who get temporarily released from their contracts.	Take a look at the e-mail below and see if we can suport them.	Examine e-mail below	Rowan	1	0		
365	Please update your personal GIS file by FRIDAY, MARCH 31.	As a first time user, please click on the New User button to enter your ID and set your password.. Your individual login ID is either your SSN Social Security Number or your SIN Social Insurance Number - Canada .. To prevent someone from accessing or altering your GIS file without authorization, please keep your ID and password private.. You can contact the HRIS Helpdesk at 713-8535-666 , option #1 for application assistance.	Please update your personal GIS file by FRIDAY, MARCH 31.	Update personal GIS file	Rowan	1	0		
366	Upon approval and execution, please call me at x33399 to pick up the	Attached for your approval is the form of Enron Corp. Guaranty in favor of the referenced Counterparty, which guarantees the obligations of ENA under a financial confirmation.. We will need the standard executed copy.. The confirmation requires that we deliver the Guaranty within 5 days.	Upon approval and execution, please call me at x33399 to pick up the documents.	Call SENDER at x33399 to pick up documents	Rowan	1	0		
367	Please take a look at the attached Spot GTC and let me know if we can	Keith,. Attached is GTC Spot confirm form and Spot GTC	Please take a look at the attached Spot GTC and let me know if we can transact under this contract.	Examine attached Spot GTC	Rowan	1	0		
368	Please create today the September GDD/IF swap and the september Gas Daily		Please create today the September GDD/IF swap and the september Gas Daily Henry Hub swap.	Create swaps today	Rowan		0		
369	Please bring your adapter.	I agree about packing light.. It sounds like we'll need a few sweaters though.. I think it'll be between 50-60 during the day.. I don't know if they have heat in Spain yet, so we may get cold at night.. I'm pretty confident we could find a laundry mat if necessary.. I don't want you to stink either, especially if you blow your butt out like in Minneapolis!. Nasty!!!	Please bring your adapter.	Bring adapter	Rowan	1	0		
370	Kay, please forward to Max Yzaguirre.		Kay, please forward to Max Yzaguirre.	Forward this to Max Yzaguirre	Rowan		0		
371	Can you add Ricardo.Perez@enron.com to this distribution list?	Brad,	Can you add Ricardo.Perez@enron.com to this distribution list?	Add Ricardo.Perez@enron.com to this distribution list	Rowan		0		
372	For time's sake since I couldn't talk to you earlier, please meet w/Shari and	Christian,	For time's sake since I couldn't talk to you earlier, please meet w/Shari and /or Elizabeth regarding the priority issues in the spreadsheet below.	Meet with Shari or Elizabeth	Rowan	1	0		
373	If at all possible will you please have the first draft of this document	We would like the list to include: The Error amount Type/nature of the error Individual Accountable The Proposed Remedy. As Stan explained, this exercise is not to play the blame game , but to ensure that we learn from our mistakes and do not repeat them.	If at all possible will you please have the first draft of this document completed this Friday, May 19th.	Complete first draft by Friday, May 19th	Rowan	1	0		
374	Also, please attend the dinner on Friday evening along with your wife if	I shall come alone: my wife will stay with my son in California till June my son graduates this spring from college .. I shall remind Andy Fastow about NFCF.. Vince.  Vince, It was good seeing you again today.. I want to make sure the NFCF is on your calendar for May 4-5.. You should be receiving some registration materials shortly.. Please plan on coming if you can.	Also, please attend the dinner on Friday evening along with your wife if possible.	Attend dinner on Friday evening	Rowan		0		
375	respective weekly/monthly reports O&M, Capex, P&L , could you please forward	Jenny, Teresa, Amy:. I am leaving Enron at the end of next week.	When you distribute your respective weekly/monthly reports O&M, Capex, P&L , could you please forward them to Jinsung Myung and Ben Rogers, so that they can generate the weekly report that I have been generating while I am gone.	Forward reports to Jinsung Myung and Ben Rogers	Rowan	1	0		
376	Please go through this and run the sensitivities and get a good idea of way	I would like to wis you all a very happy X'Mas and a Great New Year, and will catch you in the NEw YEar in Houston to discuss this wit you further.. I can see that soem structuring help will be needed on this, and would like to get some help from your end.. Regards, Sandeep.. Team,. Please find my comments in the word document attached.	Please go through this and run the sensitivities and get a good idea of way to structure thsi.	Review comments in document and run sensitivities	Rowan	1	0		
377	Give me a call.	I got a copy of 2000 Definitions Annex via distribution today.. However, I did not know of nor do I have the 2000 Definitions, which apparently restated/conformed the 1991/1998 basic ISDA definitions.. Our Master still refs 1991, as amended etc., so it probably does pick up the 2000 issuance by ISDA.. Do you have the 2000?. Do we need to order?. Should we consider revising the master agreement in respect of the definition incorporation language?	Give me a call.	Call SENDER	Rowan	1	0		
378	Please take me off you distribution.		Please take me off you distribution.	Remove SENDER from distribution	Rowan		0		
379	Pls digest these points as you proceed and keep me posted on where Cascade is even with the paper we showed to them.	Mark, Dave, I talked to Lavorato regarding a non-compete... he was fine with proceeding to negotiate a commercial deal but did not want us to commit to a non compete just yet for these reasons.. 1.. He wants to not restrict EES in their abilities to market in that region I will discuss with Delainey .. 2.. Unless we have an exclusive he thinks we are boxing ourselves.	Pls digest these points as you proceed and keep me posted on where Cascade is even with the paper we showed to them.	Consider points and keep SENDER posted	Rowan	1	0		
380	Give me a call when you get a chance.	Kevin,	Give me a call when you get a chance.	Call SENDER	Rowan	1	0		
381	Please call Richard Sage to	Stephanie, in the event that we do not meet today, I am sending this email.. I figured out what we need to do to to get started on the Enron Credit Accounts:. 1.. One thing we will have to do is open up PRIME brokerage accounts for Enron Credit Inc. with each of the 3 different brokers.. So we have to preapre an authorized traders list for Enron Credit Inc.	Please call Richard Sage to find out if there are particular names we should use for the various officers or whether they are simply the same as for ENA.	Call Richard Sage	Rowan	1	0		
382	Can you give me some background on Bogdan?	Vince:	Can you give me some background on Bogdan?	Provide background on Bogan 	Rowan	1	0		
383	Please tell him to clarify which cp with the broker as the	What's the statuS?. Tom's in a meeting, but in his trade log he has APS crossed out and over it he's written Pinnacle.. So I'm going to wait to find out what happened.. I'll let you know.. Kate. Tom Alonso deal 555159 Bloomberg shows cp as Arizona Public Service....we have Pinnacle West..  From my understanding from Rhonda trades can still be done under APS or Pinncale West.	Please tell him to clarify which cp with the broker as the trade is being done.	Tell Tom to clarify the cp	Rowan	1	0		
384	Please include Scott Goodell on all responses.	Wade, please forward this to the person that pays Statoil.. AND I just faxed you a copy of the invoice Kara faxed me.. I believe Heidi Boyd told me that ENA was not making payments to Statoil so CES made the payments.. Let me know what you find out.	Please include Scott Goodell on all responses.	Include Scott Goodell on all responses	Rowan		0		
385	Please respond whether we have your most updated information or if we are missing any information please update me accordingly.	Hi, I'm Shawna with Icon.. I am updating our database and I wanted to make sure that I am not missing any contact information from you whether it be personal or work related.. Below is the information that we have in our file.	Please respond whether we have your most updated information or if we are missing any information please update me accordingly.	Check whether information is updated	Rowan		0		
386	Don please follow up to see if this product has any value to us.		Don please follow up to see if this product has any value to us.	Follow up with SENDER about this product	Rowan		0		
387	Please examine the Brent section and make sure that it is	Sally, Below is a draft of the official organization announcement that will address Brent and his team.. I was unable to get this out earlier and am ready upon your review.	Please examine the Brent section and make sure that it is correct and stated properly.	Examine the Brent section	Rowan	1	0		
388	Would you ask the authorities in Enron to refresh my access to Enrononline?	Dear Vince,. I hope your trip to Australia was successful.. It's one of my favorite places to go.. I've copied you on the email to Mike initiating Enron's trial service to Energycast.. Thanks for helping to set this up.	Would you ask the authorities in Enron to refresh my access to Enrononline?	Ask authorities in Enron to refresh SENDER's access	Rowan	1	0		
389	Please forward this to anyone who might benefit from a better	With a group rate, your cost for a 1,295 seminar is reduced to 895 per attendee-- a savings of 1,600 from regular prices.. The group price for the 695 programs is 495.	Please forward this to anyone who might benefit from a better understanding of energy derivatives, risk management, gas-to-electricity arbitrage, statistics or electric power trading.	Forward this to anyone who might benefit	Rowan	1	0		
390	Please prepare draft ISDA's for Oakleaf Waste Management, L.L.C. and Bison		Please prepare draft ISDA's for Oakleaf Waste Management, L.L.C. and Bison	Prepare draft ISDA's	Rowan	1	0		
391	Can you please forward me the cost centre to	Angela,. CO 0413 Cost Center 105657. Taffy,. Can you help Angela with this.. Thanks.. Hi Tana, when I spoke to you last week regarding the FedEx bill charged to one of our customer Lake Side Packers you gave the company number which is great then you gave me a billing code.. Accounting has come back to me indicating that they need a cost centre.. The billing code number apparently does not mean anything to them.	Can you please forward me the cost centre to which this FedEx bill should be charged to.	Forward cost centre to SENDER	Rowan	1	0		
392	Twanda, please get this on my calendar.		Twanda, please get this on my calendar.	Put this on SENDER's calendar	Rowan		0		
393	TWanda, please calendar and then make a file entitled Employees in Right		TWanda, please calendar and then make a file entitled Employees in Right Company and give to me on the date of the meeting.	Calendar this and make a file	Rowan		0		
394	Please call me at ext. 35777 with any questions.		Please call me at 35777 with any questions.	Call SENDER at 35777	Rowan	0	0	1	
395	Please review and if acceptable you can forward to Devon for review.	Nelson, Attached is the Confirm and GTC for the deal with Devon.	Please review and if acceptable you can forward to Devon for review.	Review Confirm and GTC	Rowan	1	0		
396	Please schedule your flight to arrive to the San	The General Presentation is designed to educate the students on Enron and the Global Technology Track.. Following the presentation we will invite the students to ask questions about Enron and the Global Technology Track.. Please plan to arrive at the General Presentation by 6:00 p.m.. It is business casual attire.. FLIGHT ARRANGEMENTS:. You are responsible for scheduling your own flight arrangements with your preferred airline provider.	Please schedule your flight to arrive to the San Francisco airport on Monday, October 16th.	Schedule flight to San Francisco	Rowan		0		
397	Please review and let me know	Attached is a draft of the LOI we discussed.	Please review and let me know if you have any questions.	Review draft of the LOI	Rowan	1	0		
398	Please call me so we can staighten out	Darron, I believe you were ask about this last month.. it is still causing a pricing difference this month too.	Please call me so we can staighten out the deal or you can call Laura Scott in Canada and argue your point.	Call SENDER	Rowan	1	0		
399	Please respond to Darrell Duffie duffie@Stanford.EDU		Please respond to Darrell Duffie duffie@Stanford.EDU	Respond to Darrell Duffie at duffie@Stanford.EDU	Rowan		0		
400	When you have a chance, please take a look at the attached.	It is anticipated the slogan will be on every page as a continuous message of our commitment to the business groups.. We have spoken to Peter Mims at V&E about the use of the logo and requested he inquire whether or not there is a comparable external use that we need to be aware of.. If not, we have asked if it is possible to reserve the name and possibly trademark it for our use.	When you have a chance, please take a look at the attached.	Examine attached document	Rowan	1	0		
401	Can you please review these slight revisions and pass this back to me.		Can you please review these slight revisions and pass this back to me.	Review revisions	Rowan		0		
402	Please call Tera ext.3-5167 with questions, thanks.	FYI - the details on the meeting.. Ed.  Please mark your calendar for the following meeting:. Time: 2:30 pm. Location: EB 3143b. of the VNG deal	Please call Tera ext. 3-5167 with questions, thanks.	Call Tera at 3-5167	Rowan		0	1	
403	Please review the foregoing to see if it is your understanding of the deal.		Gary, Please review the foregoing to see if it is your understanding of the deal.	Review the foregoing	Rowan		0		
404	Send your comments about words to anu@wordsmith.org		Send your comments about words to anu@wordsmith.org	Send comments to anu@wordsmith.org	Rowan		0	1	
405	give me a call.	I dont know if you guys are doing this, but a requirement to your air permit states that the facility is to report the number of hours of operation each year to the Air Quality Bureau for the Catepillar generator.. The report is to be submitted by January 31st of each year.	If we need to discuss this, give me a call.	Call SENDER	Rowan	1	0	1	
406	Please forward your copy of GTAnet to	Download the issue at www.greenwichtreasury.com.. It is in .pdf file format, which is read with Adobe's Acro- bat Reader, a free download at http://www.adobe.com/products/acrobat/readermain.html. PREVIEW OF ISSUE #3 GTAnet#3 will discuss two little-known, but powerful treasury techniques: non-recourse receivable factoring by an in-house bank and virtual Pan-European cash consolidation using your existing interco netting system.. SUBSCRIPTION INFORMATION GTAnet is free.	Please forward your copy of GTAnet to anyone you think might find the issue useful.	Forward copy of GTAnet to anyone who might find the issue useful	Rowan		0		
407	Please print all three	Attached please find the interview packet for the above-referenced person.. The interview will happen Thursday July 13, 2000.	Please print all three documents for your hard copies.	Print documents of interview packet	Rowan	1	0		
408	Please send a credit	I just spoke wtih Stewart about this counterparty and the fact that you previously prepared credit for physical trading .	Please send a credit worksheet for financial trading and we can deliver a draft ISDA to the lawyer per Stewart's instructions.	Send a credit worksheet to SENDER	Rowan	1	0		
409	Please take a look to see if any changes are needed.	Hi Vince,	Please take a look to see if any changes are needed.	Examine this	Rowan	1	0		
410	Please take a look at the materials that Alan Comnes sent out earlier today	calendar and WGA meeting file. Everyone. conference call on Monday Jan 29 at 2:15pm central time to discuss strategy for Steve Kean's participation in the Feb 2 meeting in Portland.	Please take a look at the materials that Alan Comnes sent out earlier today so that we can discuss which charts/information should be included in Kean's materials packet.	Examine materials	Rowan	1	0		
411	Dee, could you please forward to Steve Van Hooser our usual checklist on		Dee, could you please forward to Steve Van Hooser our usual checklist on employee matters for diligence purposes?	Forward this to Steve Van Hooser	Rowan		0		
412	And lastly, can you put me on cc: list for Wellesley info.	Debbie,. FYI, Sally Beck will be flying up afternoon of Sept. 28.. Please make her reservation for 28th only.. Also, do you have the address of Stone Davis Hall where dinner & presentation will be held?. I need that for her itinerary.	And lastly, can you put me on cc: list for Wellesley info.	Put SENDER on cc list for Wellesley	Rowan		0		
413	Please check the last couple of pages and see if I'm close.		Please check the last couple of pages and see if I'm close.	Check pages	Rowan		0		
414	Jere, please forward the list of targets.		Jere, please forward the list of targets.	Forward lists of targets to SENDER	Rowan		0		
415	Please notify us	This e-mail is confidential and may well also be legally privileged.. If you have received it in error, you are on notice of its status.	Please notify us immediately by reply e-mail and then delete this message from your system.	Notify SENDER by reply e-mail	Rowan	1	0		
416	While you're waiting for the economy to rebound, take a look at some of the	****************** A D V E R T I S E M E N T **************** QUICK!. If you won 25,000 CASH what would be on your Best Of list?. Keep thinking because here's a chance to try to win the 25,000 Grand Prize.. BONUS: See what else has been selected Best Of at money.com and try an issue of MONEY Magazine FREE!. Click Here: http://www.money.com/bestof **************************************************************** Deep value	While you're waiting for the economy to rebound, take a look at some of the incredibly cheap bargains that are still available.	Look at bargains	Rowan		0		
417	Kaye: Will you please print these docs for me?		Kaye: Will you please print these docs for me?	Pring docs	Rowan		0		
418	Kathleen, please verify the way these guys like to sign their names, and	David Duran can sign the certificate.. Can he certify his own name?. If so, we want him to also be a signatory.. Authorized signers should be Dave Duran managing director , Michael J Miller vice president and Kevin Presto vice president .	Kathleen, please verify the way these guys like to sign their names, and current titles.	Verify the way these guys like to sign	Rowan	1	0		
419	Call and confirm the request with both PAC and Sierra.	5.84 - Buy transmission from BPA from HILLTOP TO SNOHO or another Sink.. Account numbers below .. We need to bounce this of SNOHO before we send it back in at Malin.. THIS SCHEDULE NEEDS TO BE TAGGED OR SIERRA PACIFIC GETS VERY PISSED OFF, THEY ARE NOT USED TO DOING TO MUCH REAL TIME.. THERE IS A TEMPLATE FOR THIS SCHEDULE SO IT SHOULD NOT BE HARD.	Call and confirm the request with both PAC and Sierra.	Confirm request with PAC and Sierra	Rowan	1	0		
420	Please call the upstream DETM OR CORAL to confirm that the schedule is being filled each hour.	This schedule is to be filled on a real time basis.	Please call the upstream DETM OR CORAL to confirm that the schedule is being filled each hour.	Call upstream DETM OR CORAL	Rowan	1	0		
421	Please respond no later than Monday October 29.	No changes required.. Regards, Robert. Original Message. Find below the Litigation and Other Contingencies footnote from the the Jun e 30, 2001 Form 10-Q.. Please update the section of the disclosure for which you are responsible for inclusion in the third quarter 2001 Form 10Q .. Also, please let me know if there are any new items that should be considered.	Please respond no later than Monday October 29.	Reply to SENDER by Monday October 29	Rowan		0		
422	Please follow up on this.	Rebecca:	Please follow up on this.	Follow up on this	Rowan		0		
423	PLEASE REVIEW THE NOTICE AND DISCLAIMER BELOW	To edit/discontinue your alerts please refer to end of message.	PLEASE REVIEW THE NOTICE AND DISCLAIMER BELOW	Review notice and disclaimer	Rowan	1	1		
424	Please respond to khairuddin mjaafar@petronas.com.my		Please respond to khairuddinmjaafar@petronas.com.my	Reply to khairuddinmjaafar@petronas.com.my	Rowan		0		
425	Please use 69707, 69708 & 66940 as Feb		Please use 69707, 69708 & 66940 as Feb	Use 69707, 69708 & 66940 as Feb	Rowan		0		
426	Please provide feedback on the employee s listed below by accessing the	NOTE: YOU WILL RECEIVE THIS MESSAGE EACH TIME YOU ARE SELECTED AS A REVIEWER.. You have been selected to participate in the Mid-Year 2000 Performance Management process by providing meaningful feedback on specific employee s that have been identified for you.. Your feedback plays an important role in the performance management process, and your participation is very critical to the success of Enron's Performance Management goals.	Please provide feedback on the employees listed below by accessing the Performance Management System PEP and completing an online feedback form as described in the Performance Management Quick Reference Guide .	Provide feedback	Rowan	1	0		
427	Please ensure you and	Please read the attached correspondence from Brent regarding the controls and standards we have been discussing.. Daren, I realize you will not be able to attend the morning meeting due to trading.. However, Pat, I would like for you to attend to represent the Gas Logistics role.	Please ensure you and Daren have met prior to the meeting, and you are prepared to represent this functional area.	Meet with Daren and prepare to represent this functional area	Rowan		0		
428	Please print the messages below.		Please print the messages below.	Print the messages	Rowan		0		
429	look at this and give me a call.	Hi.. You probably thought that I feel off the end of the world.	Please take a look at this and give me a call.	Examine this and call SENDER	Rowan	1	0		
430	Please include Rey in your quest for closure.	Jeff and Reynaldo Garcia spoke on this subject at length, and Rey convinced Jeff that spitting was necessary.. AT that time the Enron Contracting entity was not specified to be Energia.... If you want to unsplit the documents it will add additional time in excess geting a consolidation agreement completed I think.	Please include Rey in your quest for closure.	Include Rey in quest for closure	Rowan	1	0		
431	Please supply Portland at their system in the most cost effective manner possible.	We are short at PGE system for Wednesday, 10/03/01.. HE7-22pdt, we are 25mw short total of 400mw .. This is due to a lending deal done by the NW Cash desk.	Please supply Portland at their system in the most cost effective manner possible.	Supply Portland at their system	Rowan	1	0		
432	the NDA meets with your approval, please return a copy to me via fax no.	At the request of Jake Staffel, I am enclosing our proposed form of Non-Disclosure Agreement.. If you have any comments or questions you would like to discuss with me, do not hesitate to call me at 713-8533-399 .	If the NDA meets with your approval, please return a copy to me via fax no 713-6463-490 .	Send copy of NA to SENDER via fax	Rowan	1	0		
433	Please forward the same to Bob Kahn for his	Chris,. Attached is a draft of a conveyance document which is intended to transfer ownership of the turbines and other equipment to the City of Austin and Enron Sandhill Limited Partnership.	Please forward the same to Bob Kahn for his review and consideration.	Forward draft of a conveyance document to Bob Kahn	Rowan	1	0		
434	Please access the following MS Word file and update the list for any		Please access the following MS Word file and update the list for any individuals whom you want to receive a Xmas card from TW.	Access MS Word file and update the list	Rowan		0		
435	Please work with your local sites to assign team members to each role/progr	Most of these are not complicated, often requiring only a few minutes of employee time to update records or complete training.. Other programs will drive increased employee awareness and commitment, assisting in improvements beyond the month long effort.. This will take everyone's commitment and attention to be successful.. We will be sending out details on each item in next few days.	Please work with your local sites to assign team members to each role/program to ease the implementation	Work with local sites to assign team members to roles	Rowan	1	0		
436	Please respond to kaplan		Please respond to kaplan	Reply to Kaplan	Rowan		0		
437	Please copy Joe's assistant Bernadette Hawkins with	I am reviewing the attached ADR proposal from a regulatory perspective but I was wondering if you would take a quick look at this from the ADR and antitrust perspective and call Joe Hartsoe or E-mail him if you have any comments.	Please copy Joe's assistant Bernadette Hawkins with any E-mail comments.	Copy Bernadette Hawkins with E-mail comments	Rowan	1	0		
438	In preparation for our transacting with these customers, would you send me as	Hello my Esteemed Doctors,. I am in Rodney Malcolm's Commercial Transaction Group focusing on selling energy outsourcing relationships to industrial consumers.. Based on the list of executed master agreements that was provided to us recently, many of our targeted industrial customers have not signed our master swap agreement.	In preparation for our transacting with these customers, would you send me as soon as possible a copy of our Master Swap Agreement language, a copy of the more intermediate Omnibus Short form Swap agreement, and a copy of the one or two page confirmation agreement.	Send copies of forms to SENDER	Rowan	1	1		
439	So please double check with	Hi Mike, as per our discussion I have managed to find a place for Michael in EBS' D.C. office.. It is likely that he will work for me on the EBS side but will live in D.C.. I will finalize that later.. Vince had mentioned that it is okay with him as long as it is okay with you.	So please double check with Vince on this.	Check this with Vince	Rowan	1	0		
440	Please take a moment to look at the attached membership form with the 2001	We are pleased to report that we had a very exciting and productive year with dozens of activities around the world.. As we enter our 10th year of operations, the IAFE has additional membership options available to you.	Please take a moment to look at the attached membership form with the 2001 rate schedule.	Examine membership form	Rowan		0		
441	At your convenience, please review the attached.	Mr. Kurzer -. At Dan's request, attached you will find the BETA Agreement and Fee Agreement for the BrokerClient products.. These agreements are the definitive agreements contemplated by the LOI recently signed between Enron and TFS.	At your convenience, please review the attached.	Review the attached	Rowan	1	0		
442	To discuss this action, please attend a floor meeting with Stan on Monday, January 7, from 1:30 - 2:30 in the Enron building in the area of 3922.	Houston and Omaha ETS Employees,. As you know, Enron reached a settlement with Dynegy, which allows Dynegy to exercise its option to acquire Northern Natural Gas.	To discuss this action, please attend a floor meeting with Stan on Monday, January 7, from 1:30 - 2:30 in the Enron building in the area of 3922.	Attend floor meeting on Monday, January 7	Rowan	1	0	1	
443	Please have a look at it and let me what additional changes are	Dan,. Attached is my attempt at rewriting the Kaiser Agency Agreement that I sent you last.	Please have a look at it and let me what additional changes are needed.	Review revision of Kaiser Agency Agreement	Rowan	1	0	1	
444	Please call Brian Perrone 703-5616-486 or	I have no contacts to buy from.. Mountaineer production is normally sold on term deals.. CES needs 17dts/day of Mountaineer gas for the rest of March.. The request was made by Kim Novesak?. ?. I will be out this afternoon.	Please call Brian Perrone 703-5616-486 or Scott Goodell at 713-8537-711 .	Call Perrone Brian Perrone at 703-5616-486 or Scott Goodell at 713-8537-711	Rowan		0		
445	disrupts coverage or takes you or your people out of the market please pass	Ed, this looks great!!!. !.  Please ensure that the focus is on coverage, deal flow and building markets.. I want to avoid two groups hunting strategic elephants ie east origination and development so ensure the scope is consistent with mid-market coverage and feeding the desk deals and info.. In the case of building or purchasing assets please let Jacoby's group handle.	Any deal or lead that significantly disrupts coverage or takes you or your people out of the market please pass or coordinate with origination or development	Pass disruptive deals or coordinate with origination or development	Rowan		0		
446	Please email me what you find out.	Hello, Jeff,. I just called you regarding the tariff to transport gas from California border to Mexico/Baja.. Below is a more detailed request from the LNG project developer.	Please email me what you find out.	Send findings to SENDER	Rowan	1	0		
447	Please make sure that your email address is at the end of the url.	In this issue:. * Feature: FuelCell Energy - In a Field of Their Own * Calpine finally secures US 2 billion credit facility * Gamesa to spin-off its aeronautics division within 12 months to focus on its renewable energy business.  To download this report Click here http://www.reedwasden.com/members/download.asp?ID 142&email matt.motley@enron.com .. If a link does not appear above please copy the url between the ' ' and ' ' below and paste it into your browser.	Please make sure that your email address is at the end of the url.	Ensure email address is at the end of the url	Rowan		0		
448	Please send a package of article reprints to the attention of Joan Payne at	Vince,	Please send a package of article reprints to the attention of Joan Payne at the following address:	Send package of article reprints to Joan Payne	Rowan		0		
449	Can you send it again?	This message was garbled.	Can you send it again?	Send this message to SENDER again	Rowan		0		
450	Please have the contract signed by	Wayne, I have modified the above contract as we discussed.. The Customer's Agent language is contained in Appendix 1 .	Please have the contract signed by JER Partners, a J.E.	Have JER Partners sign contract	Rowan	1	0		
