#	Task	Context	TaskSentence	Summary	Labeler	NoRequestInContext	Urgent	NotRequest	Unsure/Discuss	RandomNumber
4270	Justin -- Please call me about this and we can discuss.		Justin -- Please call me about this and we can discuss.	call SENDER	Sophie		0			0.3709423457
4271	Please pay particular	Opps.. Didn't mean to leave you out!. I'm attaching the notices for CA I and CA II.	Please pay particular attention to CA II, since it is the first time it has been circulated.	watch for CA II	Sophie		0			0.3629335255
4272	3. Please point out in DealBench or provide separate the documents that		-Origin: Rogers-B X-FileName: brogers.nsf	point out DealBench	Sophie		0			0.6696825971
4273	please add Frank Vickers to this distribution list.	Peter,	please add Frank Vickers to this distribution list.	add Frank Vickers to list	Sophie		0			0.6590657288
4274	task, so please email me your scripts and cc: Daniel Diamond, by end of day	Please keep in mind that all information should be viewed from the customer perspective.. For example, if a customer or someone new to Enron were to ask about a specific bolded topic how would you answer it.. Please limit your script to 5 minutes and if you feel something pertinent has been left out, please add it with the understanding that it may not make it to the final draft.	We have a very limited time frame in which to complete this task, so please email me your scripts and cc: Daniel Diamond, by end of day Friday, June 23 .	email SENDER scripts by end of day	Sophie		1			0.9172817107
4275	To reserve a seat, please call Stephanie E. Taylor at 5-7928	eSource presents Lexis-Nexis training Attend one of our Topical Lexis-Nexis Clinics:. Advanced This session will cover advanced searching tips.. It will also cover using Smart Indexing to narrow your search results.. Find out how to customize your desktop for easier searching.. Industry Research Learn tips for finding industry information on Lexis-Nexis.. Find statistics and other topics like market share, industry trends, and industry forecasts.. Explore industry information beyond the news.. Seats fill up fast!	To reserve a seat, please call Stephanie E. Taylor at 5-7928 The cost is 25.00 Per Person No Shows will be charged 50.00 * Please bring your Lexis-Nexis login ID and password.	call Stephanie E. Taylor at 5-7928	Sophie		0	1		0.6601318158
4276	you have any modifications, please get with John as soon as possible.	Please see the attached Alberta PPA presenation.	Please make review and if you have any modifications, please get with John as soon as possible.	make review	Sophie		0			0.2904398384
4277	Please mark your calender for the following ......		Please mark your calender for the following ......	mark calendar with...	Sophie		0			0.8017381128
4278	To make a donation, please	TO VOLUNTEER CONTACT CHARLA REESE AT 713-8535-202.  Chairman's Award Nominate Your Hero Today!. If you know someone who deserves to be honored for their practices of Respect, Integrity, Communication and Excellence, click here http://home.enron.com/.. Nominations are open now through October 1.. Star of Hope The Enron Running Club will be collecting retired T-shirts and running shoes during the month of September to benefit T-Shirt & Running the Star of Hope Mission.	To make a donation, please contact Cindy Richardson at 713-8534-770 .	contact Cindy Richardson	Sophie		0	1		0.3744416347
4279	If so, please provide your	Please send the documents to me at EB3802.. Thanks!. If you were responding to this note earlier, Marilyn was asking if you wanted to receive copies of all the documentation.	If so, please provide your location.	give SENDER your location	Sophie		0	1		0.5777217527
4280	Please, take a look.		Please, take a look.	take a look	Sophie		0			0.08414208942
4281	Please remove her from all	Mary Hain has resigned her position with Enron.	Please remove her from all your mail lists.	remove Mary Hain from email lists	Sophie		0			0.637428742
4282	Please review the list to help us identify the IOUs.	However, we will not approve online trading for governmentals or cooperatives when we do not have a master in place, so those counterparties identified as such do not need to be included in your review.. Obviously, if you are aware of a municipal or cooperative I failed to detect, please let us know.. In addition, your review does not need to extend to the Canadian counterparties.. We will run those by Canadian counsel.	Please review the list to help us identify the IOUs.	review list	Sophie		0			0.2516430453
4283	already done so, please send me the following:		Pursuant to the Site Visit Procedures sent you by CSFB, if you have not already done so, please send me the following: List of your team members and titles For outside consultants, state their employer Name, phone number office and mobile and e-mail address of your designated deal team leader	send following to SENDER	Sophie		0			0.8320397427
4284	Hi Kate can you please ch the energy type to Firm instead of CAISO Energy on		Hi Kate can you please ch the energy type to Firm instead of CAISO Energy on deal 532921.	change energy type to Firm	Sophie		0			0.3953153941
4285	please call on me.	I have gotten so many card and letters it is unbelievable.. I am so overwhelmed by all of this I can't help but to cry.. When people don't even know you they come to your rescue.. The Lord is going to Bless each and every one of them richly.. Tell all of them I said I love them with love of the Lord.	If there is anything I can ever do please, please call on me.	call SENDER	Sophie		0	1		0.2664560612
4286	Please delete the other files I sent previously.		Tracy, Please delete the other files I sent previously.	delete previous files	Sophie		0			0.7749602103
4287	Please see Marie's note below and respond to the questions.	Nony-	Please see Marie's note below and respond to the questions.	see note and respond	Sophie		0			0.1296462771
4288	Please return all comments	Eric - I think the release looks fine.. Shelley -- I take it there are no affiliate issues here or they have been fully vetted ?. Attached is a draft press release regarding NBP's intent to purchase ENA's assets in the Powder River and Wind River Basins.	Please return all comments to me via e-mail by 5:00 pm on Tuesday, August 22.	return comments to SENDER be 5 pm on Tuesday	Sophie		0			0.01379316271
4289	Enron's comments on these changes please send your comments to Richard	NERC is considering changing its policy 1 for control areas.. If you wish to see the proposed changes please see below.	If you wish to participate in Enron's comments on these changes please send your comments to Richard Ingersoll, Charles Yeung and Keith Comeaux.	send comments to Richard Ingersoll, Charles Yeung, and Keith Comeaux	Sophie		0	1		0.8282046825
4290	Carlos, Please call me.	I am available to meet this week except 9:00 a.m. to 1:00 p.m. on 5-17-01 and 9:30 a.m. to 11:30 a.m. on 5-18-01.. I am traveling Monday, Tuesday and Wednesday of next week.. We need Seimens Westinghouse to prove the total loss claim and I suspect that is why our business people have not pursued them more vigorously.	Carlos, Please call me.	call SENDER	Sophie		0			0.2485287902
4291	Please email information to her ASAP	Bruce,. Just a reminder, this Wednesday Dec 13 is the Associate PRC meeting in which Sally will be representing Cheryl Ingstad.. She really needs your input in order to properly represent Cheryl.	Please email information to her ASAP or call Sally with information Tuesday between 9:00 - 9:30 AM 3:00 - 3:30 PM London time .	email info/call Sally with info	Sophie		1			0.7244419074
4292	Sue: Please review ASAP after Jeff.	The deleted actions are different in Sheet 2 and Sheet 3.. Jeff: Please review ASAP, add the gas matters to Sheet 1, delete gas matters that are not essential in Sheet 2, and take a 40% haircut in Sheet 3.. Also add back any other matters that I have deleted that you disagree with, but make sure that Sheet 3 continues to meet the 40% haircut target.. Then send to Sue Mara for review.	Sue: Please review ASAP after Jeff.	review after Jeff	Sophie		1			0.3262022516
4293	Call me at home tonight.	I need directions and phone numbers.	Call me at home tonight.	call SENDER	Sophie		0			0.1489991419
4294	Will you please forward her a copy of the ISDA via	I am forwarding you the information of the contact at Heinz who requested a copy of their ISDA.	Will you please forward her a copy of the ISDA via overnight mail or fax today.	send copy of ISDA to contact at Heinz today	Sophie		0			0.07569371645
4295	Please can you review SERVICIOS INDUSTRIALES PENOLES/TERRAPIN RECYCLING LLC		Please can you review SERVICIOS INDUSTRIALES PENOLES/TERRAPIN RECYCLING LLC Enrononline in the S.drive access data base.	review SERVICIOS INDUSTRIALS PENOLES/TERRAPIN RECYCLING LLC	Sophie		0			0.7142594052
4296	Please check this out and get back to me asap. thanks.		Please check this out and get back to me asap.	review it and get back to SENDER	Sophie		1			0.1715324689
4297	Can you also address the question about gda physical volumes not	Thank you.	Can you also address the question about gda physical volumes not showing up in my position manager?	answer question about physical volumes	Sophie		0			0.7723524434
4298	Diane, would you please send Valeria the recent positive article on PRC?		Diane, would you please send Valeria the recent positive article on PRC?	send Valeria PRC article	Sophie		0			0.8089018462
4299	I will prepare a strawman and let you guys have a look and give your approval at that time.	As we expected, people are finding that the placement of people is not meeting all their needs.. I plan to meet with Presto, Duran and Arnold's folks next Tuesday, Nov 27 to review potential changes.	I will prepare a strawman and let you guys have a look and give your approval at that time.	llok at strawman	Sophie		0			0.9420749124
4300	Mansoor, Please proceed with Mark's request.		Mansoor, Please proceed with Mark's request.	keep going with Mark's request	Sophie		0			0.006410860055
4301	Please send me a note immediately if you disagree.	Just a few of questions.. 1.. Will Kevin take MTM income on this position on day one?. 2.. Why just 5 years sold?. 3.. Does your 9% contemplate covering depreciation?. Wes. The following points refer to the methodology that we are taking to rebook the New Albany Plant.	Please send me a note immediately if you disagree.	send note to SENDER	Sophie		1	1		0.3524548741
4302	To participate, please email Alexandra Saler by November 1.	The First Annual. Associate and Analyst Showdown Sponsored by EES. will take place November 6-10 in the Enron Building Lobby from 11:30-1:30.. This is your chance to play foosball, air hockey and darts for prizes!!!!. The tournament will be double or single elimination depending on the number of responses.	To participate, please email Alexandra Saler by November 1.	email Alexandra Saler by November 1	Sophie		0			0.2348393482
4303	Please take a moment to look at the attached membership form with the 2001	Dear Colleague:. We are pleased to report that we had a very exciting and productive year with dozens of activities around the world.. As we enter our 10th year of operations, the IAFE has additional membership options available to you.	Please take a moment to look at the attached membership form with the 2001 rate schedule.	review membership form	Sophie		0			0.8249887673
4304	Please take this under consideration where possible.	This is also directed at us...	Please take this under consideration where possible.	consider this	Sophie		0			0.5765224367
4305	copy finals and send to the Calgary Office.	Jenny, Please print the two crestar documents on ena stationary twice each and send to Grant Oh as requested in Barry's email.. Thank you.. Grant, for your review.. Dan, I like these documents as is.	Please raise hard copy finals and send to the Calgary Office.	briing hard copy finals to Calgary Office	Sophie		0			0.9279013397
4306	Please kill the duplicate sitara number as soon as possible.	Not West deals.. DG. Can someone tell me what region these are from and why they did not get killed last night????. ?. Thanks. I was informed by the Sitara team that there are still sitara deals duplicated from yesterday's bridging issues .. I have them highlighted in red in the e-mail below.	Please kill the duplicate sitara number as soon as possible.	kill duplicate sitara number	Sophie		1			0.2952598296
4307	intended recipient, please delete the e-mail and notify us	no 713-6463-490 ..  2 S&C to retain 1 one original and send 1 one original signature page for each document via overnight courier to Enron to confirm :.  Janice Moore/Sara Shackleton , Enron Power Marketing, Inc. , 1600 Smith Street, Houston, TX 77002.. Please let me know if you have any questions/comments about the above.. Best regards, Lauren. This e-mail is sent by a law firm and contains information that may be privileged and confidential.	If you are not the intended recipient, please delete the e-mail and notify us immediately.	email/ notify SENDER	Sophie		1	1		0.2983844233
4308	Reminder to please forward a worksheet for this entity.		Reminder to please forward a worksheet for this entity.	forward worksheet 	Sophie		0			0.5376893009
4309	Can you help them?	Christie,. I am forwarding you a message I have received from the University of Houston.	Can you help them?	help them	Sophie		0			0.03503826273
4310	please pass this along to the appropriate people in the credit group.	Mary: Enclosed is the Counterparty form that we have come up with for Multi-Product Guarantys.. Depending upon the products that need to be covered, each Guaranty will need to be modified to make sure that it describes the proper entities and products.	I will send along the Enron form of this shortly but please pass this along to the appropriate people in the credit group.	send guaranties to right people in credit group	Sophie		0			0.594143664
4311	Can you please review?		Can you please review?	review	Sophie		0			0.33318187
4312	Please provide final GSA so that I can forward to Jode.		Please provide final GSA so that I can forward to Jode.	give SENDER final GSA	Sophie		0			0.3734404315
4313	Please review and verify the user list below.	Dorothy,.  I have received the Org Chart and the User List for your business unit.	Please review and verify the user list below.	review and verify user list	Sophie		0			0.9689442497
4314	Please coordinate with her.	John: I would like for you to come talk to a couple more people on the gas floor about a possible position down the road.. My assistant Ina Rangle is going to schedule a couple interviews.	Please coordinate with her.	coordinate with Ina Rangle	Sophie		0			0.3482749358
4315	Please forward the revisions once you get them.	Karen,	Please forward the revisions once you get them.	forward revisions to SENDER	Sophie		0			0.1608592166
4316	you need more colour please call me	THis should be considered work in progress as Marcelo is aggresively chasing the people needed to obtain the timelines.	Sally, I believe I mentioned the SAP delay to you last Friday and the issues of AS400 prioritisation a lot of very significant work logjammed but if you need more colour please call me	call SENDER	Sophie		0	1		0.5154747145
4317	give me a call at work about tonight.... 713-8536-203		give me a call at work about tonight.... 713-8536-203	call SENDER at 713-8536-203	Sophie		0			0.7549406701
4318	Please confirm.	Please call me if you have any questions.. Mark. Can you please help me to resolve this ASAP.. Thank you, Craig. I received from Derek Bailey the Confirmation Form and the Chilean Annex, but I feel there is still missing the Annex A, as it is refferred in the Confirmation Form as part of the terms and conditions of the transaction.	Please confirm.	confirm 	Sophie		0			0.9010174328
4319	To enroll in the Savings Plan or make a change to your current contributions, please log on to http://resources.hewitt.com/enron , or call the Benefit Service Center at 1-800-3327-979 , option 3.	The same deadline applies to active participants in the Plan who may wish to increase their Savings Plan contribution rate in time for the first July payroll.. For now, participants can only increase their contribution rate to the current maximum of 15 percent of base salary.. After July 1, participants will be able to increase their contribution rate to the new maximum of 50 percent.	To enroll in the Savings Plan or make a change to your current contributions, please log on to http://resources.hewitt.com/enron , or call the Benefit Service Center at 1-800-3327-979 , option 3.	log on to http://resources.hewitt.com/enron or call Benift Service Center at 1-800-3327-979	Sophie		0	1		0.4239249586
4320	To enroll, please send a fax to Katya Ashe at 617-4970-423 , or send an	Near Term, Medium Term. FORMAT Our speaker will address this topic for 30 minutes, with accompanying graphics presented on the internet, followed by an open question and answer period.. SPEAKER Robert Esser, CERA Senior Consultant and Director, Global Oil and Gas Resources. TIME 11:00 A.M. Eastern, Tuesday, April 10, 2001. ELIGIBILITY Clients eligible to participate in this conference call are those who subscribe to the CERA North American Gas Retainer Advisory Service.	TO ENROLL To enroll, please send a fax to Katya Ashe at 617-4970-423 , or send an e-mail to kashe@cera.com before 4:00 P.M., MONDAY, APRIL 9, 2001.	to enroll fax Katya Ashe at 617-4970-423 or email kashe@cera.com 	Sophie		0			0.7892401475
4321	Tana - can you please give me an update on where you are in the negotiations		Tana - can you please give me an update on where you are in the negotiations of the ISDA with the following counterparties and confirm which Enron entity you are negotiating on behalf of.	update SENDER on ISDA negotiations	Sophie		0			0.5546624898
4322	Could you please ensure that this is removed from the Master prior to sending	This language is intended specifically for this transaction, so I will make sure that it is written into the confirm, but I do not want it to be included in the Master agreement.	Could you please ensure that this is removed from the Master prior to sending to Ormet Primary Aluminum Corp. for execution?	remove from the Master prior	Sophie		0			0.3380164022
4323	can you fill it in yourself?		can you fill it in yourself?	fill it out	Sophie		0			0.9587798632
4324	Hi - forgot to check with you in the last email - could you send your home		Hi - forgot to check with you in the last email - could you send your home email address to us, it did not get transfered to this email address and we can't seem to find it anywhere - thanks PS if you just got an email that was blank, disregard it, I must have checked Send by mistake.	send home email address to SENDER	Sophie		0			0.1789224198
4325	Please add the following person.		Please add the following person.	add person	Sophie		0			0.2981009309
4326	Call me whenever you want.	Well, will discuss that later.	Call me whenever you want.	call SENDER	Sophie		0	1		0.3187484314
4327	Please indicate your approval or rejection of this proposal on the approval	If you would like I can set up a meeting with Bob Stevens who is the marketer for this deal to discuss further.. Attached is a Asset Divestiture Approval Form for the sale of the Faribault Minnesota branchline location # 83801 consisting of 1.091 miles of 6 pipe and the Faribault TBS#1 and the Northfield branchlines location No.. 's 85001 and 85002 consisting of approximately 4.9 miles of 4 pipe, and the Northfield TBS#1.	Please indicate your approval or rejection of this proposal on the approval form and return to either James Centilli EB4250 or David Waymire OMA0755 by 5PM Monday, November 27th.	approve or reject proposal	Sophie		0			0.8134167667
4328	Per Jay's voice mail to you, could you please take a look at the two exhibits	Joe:	Per Jay's voice mail to you, could you please take a look at the two exhibits attached to the two documents at the bottom of this email and verify the trades with Jay.	look a exhibits verify trade with Jay	Sophie		0			0.4344563713
4329	Per Paul's instructions, please include CRC in payments for September and October ISO activity.		Per Paul's instructions, please include CRC in payments for September and October ISO activity.	include CRC in payments	Sophie		0			0.306663651
4330	Please, set up a phone interview with him.	Shirley,	Please, set up a phone interview with him.	schedule phone interview with him	Sophie		0			0.969286607
4331	Esmeralda -- Please printo out and fax to my attention at the Woodlands the attachment.	Please let me know if you have any comments or if I can provide additional info.. re the attached.. The DASH will circulate this afternoon or Monday.	Esmeralda -- Please print out and fax to my attention at the Woodlands the attachment.	print attachment and fax to SENDER 	Sophie		0		1	0.4041629995
4332	Could you review and update me on which confirmations have been sent.	Hi Dan,. I have attached the pending trades our system shows for Reliant-Entex.	Could you review and update me on which confirmations have been sent.	review update SENDER on sent confirmations	Sophie		0			0.2277441979
4333	Please send the list of proposed Reference	We will now move forward to develop the processes necessary to conduct the evaluations mentioned above.	Please send the list of proposed Reference Entities as soon as possible.	send list of Reference Entities	Sophie		1			0.5521802207
4334	Please research and let	Thanks, Kate. There are several deals in the system for this month under this CP name.. If this is supposed to be Los Angeles Department of Water and Power, please change these deals and let me know when they have been changed.. There have never been any deals under LADWPPX and I would like to inactivate if we are not going to use this record ofr the California PX.	Please research and let me know.	research &andget back to SENDER	Sophie		0			0.5693438393
4335	In addition to Virginia's suggestions below, please copy me when responding	Group,	In addition to Virginia's suggestions below, please copy me when responding to Virginia's DMS emails.	copy SENDER on emails to Virginia	Sophie		0			0.4236788088
4336	Please respond to nikep		 Please respond to nikep 	respond to nikep	Sophie		0			0.4060845289
4337	Can you make sure we sent a copy of the Newport presentation to him.	Hi	Can you make sure we sent a copy of the Newport presentation to him.	make sure he got copy of presentation	Sophie		0			0.982913657
4338	Can you check with Cara and see if this deal should have been put in as a		Can you check with Cara and see if this deal should have been put in as a buy/resale.	talk to Cara about deal	Sophie		0			0.8106024243
4339	kay please schedule		kay please schedule	schedule	Sophie		0			0.2266828725
4340	Would you check to see if you have a copy in your files of an Enron Corp. gty		Would you check to see if you have a copy in your files of an Enron Corp. gty to Heartland?	check you have a copy	Sophie		0			0.3878868959
4341	Would you please forward them to	Mark,. I am certain that you have these details.	Would you please forward them to Clemens and myself	forward details to Clemens and SENDER	Sophie		0			0.04002170545
4342	Sure, Twanda, would you please forward?		Sure, Twanda, would you please forward?	forward 	Sophie		0			0.6035330949
4343	John: Please approve	could you please resend.. Also , 20 the first paragraph looks like this:.  Reference is made to the Master Agreement dated as of rFinancialMasterDate 20 the Agreement between rCounterpartyName Counterparty and Enron Nor th 20 America Corp. 01&ENA 018 , pursuant to which this Confirmation is deliver ed and 20 to which the Transaction contemplated herein is subject.. Thanks, Joe. Attached is revised language to drop in the confirm.	John: Please approve .	approve revised language	Sophie		0			0.9403833364
4344	PLease resubmit with full path.	This resource request has been rejected.. You can view the details of the request by clicking http://itcapps.corp.enron.com/srrs/auth/emailLink.asp?ID 00-000-0000-055 936&Page MyReq..  Request ID : 000-0000-000 55936 Approver Type : Access Signature : erica.garcia@enron.com Comments : Cannot grant r/w access to all of power2 only read access.	Please resubmit with full path.	resubmit 	Sophie		0			0.8990661918
4345	Please call Heather at ext 33278.	I will out of the office Monday and Tuesday.. If you need me.	Please call Heather at ext 33278.	call Heather at 33278	Sophie		0			0.08654429321
4346	Please call either Sara Shackleton at 713-8535-620 or me	Susan, My Attorney and I have review the ISDA Schedule and CSA.. I am faxing it in liew of time with margin notes.. Please call to discuss 607/ 7627-688 .. Maria.  Attached for your review and comment is a draft ISDA Master Agreement.. We are reviewing your comments to the Enron Corp. Gty.. and will get back to you later this week.	Please call either Sara Shackleton at 713-8535-620 or me at 713-8530-975 with your comments or questions.	call Sara Shackleton at 713-8535-620 or SENDER at 713-8530-975	Sophie		0	1		0.7663525216
4347	Please, take a look.	Vince: Looks like an excellent value overall if they cover the same topics in these classes as in the Enron internal classes.. The website says that registering for one of the classes automatically registers you to the expo.. I would like to recommend them to my team.. Did someone from our group already register for this?. Thanks Krishna.. Krishna,	Please, take a look.	take a look 	Sophie		0			0.4733511492
4348	Please use two e-mail addresses:	Good meeting you.?. Sorry not to get this to you sooner.?. See below.	Please use two e-mail addresses:	use two e-mail addresses	Sophie		0			0.05808256329
4349	Until them please bear with us.	Robert and I have a plan.. Your team will change next week.	Until then please bear with us.	bear with SENDER	Sophie		0			0.9758762795
4350	Please respond to drhunt@watervalley.net		David Hunt drhunt@watervalley.net on 05/11/2001 03:59:04 PM Please respond to drhunt@watervalley.net To: Kay.Mann@enron.com cc:	respond to drhunt@watervalley.net	Sophie		0			0.4424627794
4351	Please reference the order tracking number.	You sold 100 shares of CIEN Ciena Corp Com at 72 21/64.. ORDER DETAILS: The tracking number for this order is: B-170-AAWZ-7036 Order entered at: 09:59:17 on 11/29/00 Order processing began at: 09:59:18 Order executed at: 09:59:18 on 11/29/00. You will receive a printed Datek Online confirmation by postal mail, or by electronic delivery if you are subscribed to that service.. Questions regarding this transaction?. Contact our Customer Support department by e-mailing support@datek.com.	Please reference the order tracking number.	reference the order tracking number	Sophie		0			0.9295801739
4352	Can you forward it to the team.	Li,	Can you forward it to the team.	forward it to the team	Sophie		0			0.2834117076
4353	Could you email me that name and number?	I have a phone number on a post it note on my cabinet, just to the right of where my computer would be if I was there.. It is a lawyers name which of course I can't remember , male, with a 212 or 202 phone number.. It may be David something or other.	Could you email me that name and number?	email SENDER that name and number	Sophie		0			0.3978176106
4354	Please check the previous CA's with Dynegy to determine if they were	One of us can.. Kathleen:	Please check the previous CA's with Dynegy to determine if they were unilateral or bilateral.	talk to Dynegy about the CA's	Sophie		0			0.7616625548
4355	Give me a call.	Was Greg onside with this stuff?	Give me a call.	call SENDER	Sophie		0			0.6737360275
4356	Can you please add Rogers to the interview list.		Can you please add Rogers to the interview list.	add Rogers to interview list	Sophie		0			0.619301567
4357	Please revise the signature pages for	Kay - As mentioned in my voice mail.?	Please revise the signature pages for E-Next Generation as follows and e-mail back to me.	revise signiture pages and email back to SENDER	Sophie		0			0.9576757544
4358	Please remove her from all	Mary Hain has resigned her position with Enron.	Please remove her from all your mail lists.	remove Mary Hain from email lists	Sophie		0			0.08561451748
4359	Starting on the 4th please include any trades with EPMI in your templates and your upload to the FTP server.		Starting on the 4th please include any trades with EPMI in your templates and your upload to the FTP server.	include trades with EPMI in templates starting on 4th	Sophie		0			0.4391038167
4360	If not, could you pass along the call in number?	Given that Peace is likely going to try to push legislation to merge the ISO and PX and other nasty things, likely makes sense to listen in on our message development, tactics in addressing the LMP problem.. You think there'd be any problem with that?	If not, could you pass along the call in number?	pass along call in number	Sophie		0	1		0.8539914077
4362	me a call at 3-1808 and we can get you on Steve's calendar.	Attached is Steve Kean's presentation.. Are you available for lunch with Steve on Monday, January 8th?	Please give me a call at 3-1808 and we can get you on Steve's calendar.	call SENDER at 3-1808	Sophie		0			0.1675280722
4363	Will you copy Christer and Bill Williams with the daily purchases.	Kate,	Will you copy Christer and Bill Williams with the daily purchases.	copy Christer and Bill Williams with daily purchases	Sophie		0			0.1594987613
4364	Please review...	these too!. thanks. Kate-	Please review... Deal 589940.01, comment says David Porter entered.	review deal	Sophie		0			0.4215025863
4365	Could you have someone send me a list of the different	Tagg IM-CENT-MID INTRA-CNT-GULF INTRA-NGPL-STRG INTRA-CNT-MKT INTRA-CNT-MKT2 INTRA-PARKLOAN INTRA-GD-TRANS INTRA-CENTRAL INTRA-CNT-NEW. INTRA-ONTARIO INTRA-ONT-CAD FT-ONT-CENTRAL FT-ONT-CEN-GDL. FT-CENTRAL FT-CENTRAL-GD FT-CENTRAL-CAN.  Sitara ENA-IM Central ENA-IM Mkt Central CG ENA-IM Mkt Central MICH ENA IM Central Transport ENA-IM Ontario. The Sitara group is getting prepared to be converting all cash desk financial deals into Sitara.	Could you have someone send me a list of the different books used in Tagg to book deals for the Central cash desk.	get someone to send books in Tagg to SENDER	Sophie		0			0.2391395465
4366	give me a call today	what's up froggy.. we've finally slowed down over here.	give me a call today if you get a chance 713-8530-383	call SENDER at 713-8530-383	Sophie		0			0.6586345617
4367	Would you email me confirm # 1148-026 .		Would you email me confirm # 1148-026 .	email SENDER	Sophie		0			0.6294774841
4368	submit your name to me no later than the close of business on Tuesday,	Research fundamental supply and demand data, provide results to traders and fundamental group.. Become familiar with Enron Online stack manager.. Understand OASIS transmission reservation process, look for value in transmission opportunities and transact approved transmission reservations.. Research and understand volume management process and CA settlement fees.. Gain understanding of scheduling process.. Various other duties as assigned.. If you have any questions about the role or would like more information, please see Tom or Mark.	If you are interested in this position, please submit your name to me no later than the close of business on Tuesday, February 13th.	submit name to SENDER by tuesday February 13	Sophie		0			0.2604419542
4369	Could you sign off ASAP.	Justy,. I don't think there is any problem with this.. But since Harry told me to run it by you, I am.	Could you sign off ASAP.	sign off 	Sophie		1			0.7100264155
4370	Could you set him up, at least with a temporary password?	I have a customer that would like to be set up on Enron Online.. He is a wimby and under our contract with him, he will back to back each trade with public Service Company of colorado.. In other words, he doesn't have his own credit.	Could you set him up, at least with a temporary password?	set him up with password	Sophie		0			0.96012424
4371	When you get a chance, would you please contact Pete at 505-8282-801 .	Mr. Metzner was concerned that he would not be able to complete the EA by the specified time unless he discussed these issues with you.. METRIC has extensive experience with environmental assessments, but is not familiar with pipeline terminology and pipeline actions proposed uder the agreement with the Office of Pipeline Safety.	When you get a chance, would you please contact Pete at 505-8282-801 .	contact Pete at 505-8282-801	Sophie		0			0.679541839
4372	I have made redline changes with comments, please review, and see if	Debra,	I have made redline changes with comments, please review, and see if everything is correct.	review   	Sophie		0			0.1730547473
4373	Please comment.		Please comment.	comment	Sophie		0			0.2531699478
4374	Kenny would you please check to see if any of the contracts to be terminated	Energy Transfer 0122-687 8-501 was terminated 02/01/98..  see message below from Jim regarding terminated storage agreements..  Irene / Tom:. All of the contracts below can be terminated except for: Texas General Land Office Cannon Interest - Houston Enron North America I assume this will terminate with the sale.. There has not been any activity on the rest for a couple of years.	Kenny would you please check to see if any of the contracts to be terminated have any residual balances and get with the appropriate individuals to clear up ASAP.	check balances for to be terminated contracts	Sophie		0			0.131461428
4375	Please respond no later than Monday October 30.	I have no changes to the Intratex case description.. Find below the Litigation and Other Contingencies footnote from the the Jun e 20 30, 2000 Form 10-Q.. Please update the section of the disclosure for which 20 you are responsible for inclusion in the third quarter 2000 Form 10Q .. Als o, 20 please let me know if there are any new items that should be considered.	Please respond no later than Monday October 30.	respond to SENDER by Monday October 30	Sophie		0			0.9915062755
4376	Can you please provide me with an update?	Frank:. Ellen Su is very anxious to begin trading under this master.	Can you please provide me with an update?	give SENDER an update	Sophie		0			0.2768464511
4377	Please forward to Mark Taylor for his review when it is complete.	3, Registration Page: Update disclaimer regarding use of registrant information currently in right-hand corner of page as per my latest e-mail.. 4.. The last page refers to Create your own groups .. I'm under the impression that we won't have groups.. If this is correct, we need to delete all references to groups.. 5.. How To Play: I understand that this section needs to be drafted.	Please forward to Mark Taylor for his review when it is complete.	forward to Mark Taylor	Sophie		0			0.4713104851
4378	language, so people won't forget to put it in under required deliveries.	I suggest the attached language be substituted for the current language in the schedules in respect of Engineering Report where a PV/PDP mac is utilized.	Tana, maybe this could go as an optional insert under Docs to be Delivered, rather than back in the collateral schedule with the pv/pdp language, so people won't forget to put it in under required deliveries.	get back to SENDER	Sophie		0	1	1	0.3848306717
4379	Please respond by e-mail.	Please red the paragragh in red below from an e-mail I sent last month..... I need risk to confirm that all counterparties that have master agreements with ECC now 41 counterparties need to be booked with 2 legs as described below in red.. We need this confirmation from risk as soon as possible.. We are pushing IT to get this logic in place and don't want anything to blow up for risk.	Please respond by e-mail.	respond to SENDER by email	Sophie		0			0.8383620214
4380	Please confirm that this is acceptable.	Sara,. Please note on the attachment that there has been a change as to who the Clearing Broker will be.	Please confirm that this is acceptable.	confirm	Sophie		0			0.3140608398
4381	Please reference the order tracking number.	You bought 80 shares of JNPR Juniper Networks Inc Com at 1255-000 00.. ORDER DETAILS: The tracking number for this order is: B-170-AAWT-2875 Order entered at: 13:49:17 on 11/20/00 Order processing began at: 13:49:17 Order executed at: 13:53:06 on 11/20/00. You will receive a printed Datek Online confirmation by postal mail, or by electronic delivery if you are subscribed to that service.. Questions regarding this transaction?. Contact our Customer Support department by e-mailing support@datek.com.	Please reference the order tracking number.	reference order tracing number	Sophie		0			0.4552929578
4382	4. Please review for clairty and content.		Jon and Ruth, presented below are the comments to the air perimts at 3 and 4.	review	Sophie		0			0.5884620778
4383	- Please support the Oxley-LaFalce Amendment.	Points to keep in mind/mention: - Most of the amendments are necessary to conform bankruptcy statute to the Commodity Futures Modernization Act passed last year.. - Certain other provisions are necesary in order to update the bankruptcy code for financial product netting.. - These are necessary to diminish systemic risk to the financial system.. - This is a bipartisan amendment supported by John LaFalce.	- Please support the Oxley-LaFalce Amendment.	support Oxley-LaFalce Amendment	Sophie		0			0.8838958899
